schema_version	experiment_id	profile	phase	size_bytes	logical_request_id	attempt_id	activation_id	event_code	clock_domain	timestamp_value	timestamp_unit
c3-timing-event-v1	C3	native	measured	262144	47	1	aea9781bb09a4381a9781bb09a5381d6	C010	unix_ns	1784920713422942874	ns
c3-timing-event-v1	C3	native	measured	262144	47	1	aea9781bb09a4381a9781bb09a5381d6	C800	unix_ns	1784920713483040104	ns
c3-timing-event-v1	C3	native	measured	262144	47	1	aea9781bb09a4381a9781bb09a5381d6	C900	unix_ns	1784920713504546206	ns
c3-timing-event-v1	C3	native	measured	1048576	48	1	8b37796ea26c40c1b7796ea26c20c143	C010	unix_ns	1784920713517285615	ns
c3-timing-event-v1	C3	native	measured	1048576	48	1	8b37796ea26c40c1b7796ea26c20c143	C800	unix_ns	1784920713645380873	ns
c3-timing-event-v1	C3	native	measured	1048576	48	1	8b37796ea26c40c1b7796ea26c20c143	C900	unix_ns	1784920713692605721	ns
c3-timing-event-v1	C3	native	measured	4194304	49	1	c2bc48a4587a4068bc48a4587ae06819	C010	unix_ns	1784920713742426150	ns
c3-timing-event-v1	C3	native	measured	4194304	49	1	c2bc48a4587a4068bc48a4587ae06819	C800	unix_ns	1784920714289278266	ns
c3-timing-event-v1	C3	native	measured	4194304	49	1	c2bc48a4587a4068bc48a4587ae06819	C900	unix_ns	1784920714483714253	ns
c3-timing-event-v1	C3	native	measured	1024	50	1	4d5f5d5b136a409a9f5d5b136ad09a41	C010	unix_ns	1784920714548993532	ns
c3-timing-event-v1	C3	native	measured	1024	50	1	4d5f5d5b136a409a9f5d5b136ad09a41	C800	unix_ns	1784920714592775346	ns
c3-timing-event-v1	C3	native	measured	1024	50	1	4d5f5d5b136a409a9f5d5b136ad09a41	C900	unix_ns	1784920714602722189	ns
c3-timing-event-v1	C3	native	measured	4096	51	1	42c853b78ffd42a08853b78ffdb2a0c3	C010	unix_ns	1784920714607689608	ns
c3-timing-event-v1	C3	native	measured	4096	51	1	42c853b78ffd42a08853b78ffdb2a0c3	C800	unix_ns	1784920714632832490	ns
c3-timing-event-v1	C3	native	measured	4096	51	1	42c853b78ffd42a08853b78ffdb2a0c3	C900	unix_ns	1784920714641391432	ns
c3-timing-event-v1	C3	native	measured	16384	52	1	45c08318b53540b3808318b53550b369	C010	unix_ns	1784920714645618485	ns
c3-timing-event-v1	C3	native	measured	16384	52	1	45c08318b53540b3808318b53550b369	C800	unix_ns	1784920714674417015	ns
c3-timing-event-v1	C3	native	measured	16384	52	1	45c08318b53540b3808318b53550b369	C900	unix_ns	1784920714684586683	ns
c3-timing-event-v1	C3	native	measured	65536	53	1	413bc2a9859f4f99bbc2a9859fef99ea	C010	unix_ns	1784920714689392327	ns
c3-timing-event-v1	C3	native	measured	65536	53	1	413bc2a9859f4f99bbc2a9859fef99ea	C800	unix_ns	1784920714717639900	ns
c3-timing-event-v1	C3	native	measured	65536	53	1	413bc2a9859f4f99bbc2a9859fef99ea	C900	unix_ns	1784920714733627545	ns
c3-timing-event-v1	C3	native	measured	262144	54	1	0d8f2961adfa48ed8f2961adfa28ed71	C010	unix_ns	1784920714739863216	ns
c3-timing-event-v1	C3	native	measured	262144	54	1	0d8f2961adfa48ed8f2961adfa28ed71	C800	unix_ns	1784920714836293606	ns
