schema_version	experiment_id	profile	phase	size_bytes	logical_request_id	attempt_id	activation_id	event_code	clock_domain	timestamp_value	timestamp_unit
e3-v2-timing-event-v1	C3	native	measured	65536	74	1	5cde1af19efc476d9e1af19efcc76dd2	N400	node_monotonic_same_invocation	2413406425944	ns
e3-v2-timing-event-v1	C3	native	measured	65536	74	1	5cde1af19efc476d9e1af19efcc76dd2	N410	node_monotonic_same_invocation	2413406462726	ns
e3-v2-timing-event-v1	C3	native	measured	262144	75	1	eca508277e4c4ecea508277e4c0ece88	N400	node_monotonic_same_invocation	2413497504910	ns
e3-v2-timing-event-v1	C3	native	measured	262144	75	1	eca508277e4c4ecea508277e4c0ece88	N410	node_monotonic_same_invocation	2413497760527	ns
e3-v2-timing-event-v1	C3	native	measured	1048576	76	1	b87a5914ffd54cbbba5914ffd5ecbb2d	N400	node_monotonic_same_invocation	2413658694772	ns
e3-v2-timing-event-v1	C3	native	measured	1048576	76	1	b87a5914ffd54cbbba5914ffd5ecbb2d	N410	node_monotonic_same_invocation	2413659130782	ns
e3-v2-timing-event-v1	C3	native	measured	4194304	77	1	f1fa42d576934936ba42d57693f936ae	N400	node_monotonic_same_invocation	2414095329786	ns
e3-v2-timing-event-v1	C3	native	measured	4194304	77	1	f1fa42d576934936ba42d57693f936ae	N410	node_monotonic_same_invocation	2414097202259	ns
e3-v2-timing-event-v1	C3	native	measured	1024	78	1	7ec11a05b8004659811a05b8003659b0	N400	node_monotonic_same_invocation	2414616420737	ns
e3-v2-timing-event-v1	C3	native	measured	1024	78	1	7ec11a05b8004659811a05b8003659b0	N410	node_monotonic_same_invocation	2414616442848	ns
e3-v2-timing-event-v1	C3	native	measured	4096	79	1	7b778a19de874432b78a19de87e432e2	N400	node_monotonic_same_invocation	2414663332104	ns
e3-v2-timing-event-v1	C3	native	measured	4096	79	1	7b778a19de874432b78a19de87e432e2	N410	node_monotonic_same_invocation	2414663349647	ns
e3-v2-timing-event-v1	C3	native	measured	16384	80	1	e158919c9e874d0098919c9e875d00e4	N400	node_monotonic_same_invocation	2414704197190	ns
e3-v2-timing-event-v1	C3	native	measured	16384	80	1	e158919c9e874d0098919c9e875d00e4	N410	node_monotonic_same_invocation	2414704227422	ns
e3-v2-timing-event-v1	C3	native	measured	65536	81	1	244c0fb3244246828c0fb32442c68277	N400	node_monotonic_same_invocation	2414749548713	ns
e3-v2-timing-event-v1	C3	native	measured	65536	81	1	244c0fb3244246828c0fb32442c68277	N410	node_monotonic_same_invocation	2414749583807	ns
e3-v2-timing-event-v1	C3	native	measured	262144	82	1	be78a34477294e76b8a34477292e76d7	N400	node_monotonic_same_invocation	2414821556487	ns
e3-v2-timing-event-v1	C3	native	measured	262144	82	1	be78a34477294e76b8a34477292e76d7	N410	node_monotonic_same_invocation	2414821905165	ns
e3-v2-timing-event-v1	C3	native	measured	1048576	83	1	890cb4c4013846f08cb4c40138c6f02d	N400	node_monotonic_same_invocation	2414967504854	ns
e3-v2-timing-event-v1	C3	native	measured	1048576	83	1	890cb4c4013846f08cb4c40138c6f02d	N410	node_monotonic_same_invocation	2414967932905	ns
e3-v2-timing-event-v1	C3	native	measured	4194304	84	1	85bcf8918cd8491ebcf8918cd8691ee0	N400	node_monotonic_same_invocation	2415416761538	ns
e3-v2-timing-event-v1	C3	native	measured	4194304	84	1	85bcf8918cd8491ebcf8918cd8691ee0	N410	node_monotonic_same_invocation	2415420059700	ns
e3-v2-timing-event-v1	C3	native	measured	1024	85	1	61e20d8d08984228a20d8d08988228db	N400	node_monotonic_same_invocation	2415837559129	ns
e3-v2-timing-event-v1	C3	native	measured	1024	85	1	61e20d8d08984228a20d8d08988228db	N410	node_monotonic_same_invocation	2415837591418	ns
e3-v2-timing-event-v1	C3	native	measured	4096	86	1	ddd74c5b0bf8431e974c5b0bf8831ebd	N400	node_monotonic_same_invocation	2415895825153	ns
e3-v2-timing-event-v1	C3	native	measured	4096	86	1	ddd74c5b0bf8431e974c5b0bf8831ebd	N410	node_monotonic_same_invocation	2415895841697	ns
e3-v2-timing-event-v1	C3	native	measured	16384	87	1	4496fd98431044b996fd984310c4b95b	N400	node_monotonic_same_invocation	2415933442136	ns
e3-v2-timing-event-v1	C3	native	measured	16384	87	1	4496fd98431044b996fd984310c4b95b	N410	node_monotonic_same_invocation	2415933465052	ns
e3-v2-timing-event-v1	C3	native	measured	65536	88	1	c32a00874b0d422aaa00874b0d122adb	N400	node_monotonic_same_invocation	2415980222596	ns
e3-v2-timing-event-v1	C3	native	measured	65536	88	1	c32a00874b0d422aaa00874b0d122adb	N410	node_monotonic_same_invocation	2415980256323	ns
e3-v2-timing-event-v1	C3	native	measured	262144	89	1	831ae287bbed4e869ae287bbedfe8659	N400	node_monotonic_same_invocation	2416250377437	ns
e3-v2-timing-event-v1	C3	native	measured	262144	89	1	831ae287bbed4e869ae287bbedfe8659	N410	node_monotonic_same_invocation	2416250579252	ns
e3-v2-timing-event-v1	C3	native	measured	1048576	90	1	d5e0a15677d743bea0a15677d7f3be9a	N400	node_monotonic_same_invocation	2416605679241	ns
