profile	artifact_size_bytes	fresh_group	lifecycle	warm_followup_index	logical_request_id	activation_id	action_fqen	action_revision	action_identity_sha256	terminal_success	activation_get_status	store_evidence_status	expected_rid	actual_rid	rid_status	decrypt_status	workload_status	request_payload_bytes	request_payload_sha256	payload_evidence_status	container_hostname	worker_started_this_invocation	kms_contacted	enclave_key_cache_hit	function_cache_hit	cfunc_decrypt_executed	fresh_placement_eligible	warm_reuse_eligible	analysis_eligible	quality_reason	measurement_sequence	client_start_unix_ns	client_end_unix_ns	client_elapsed_ms	activation_duration_ms	c_req_bytes	c_key_bytes	c_out_bytes	ct_bytes	worker_keypath_dur_ns	worker_wait_kms_dur_ns	kms_verify_dur_ns	kms_key_release_dur_ns	kms_total_dur_ns	quote_gen_dur_ns	worker_exec_dur_ns	worker_invoke_dur_ns	adapter_invoke_dur_ns	function_key_decap_cycles	cfunc_aes_gcm_cycles	wasm_load_cycles	wasm_instantiate_cycles	input_key_decap_cycles	input_aes_gcm_cycles	workload_core_cycles	output_kem_cycles	output_aes_gcm_cycles	function_key_decap_duration_ns	cfunc_aes_gcm_duration_ns	wasm_load_duration_ns	wasm_instantiate_duration_ns	input_key_decap_duration_ns	input_aes_gcm_duration_ns	workload_core_duration_ns	output_kem_duration_ns	output_aes_gcm_duration_ns	tsc_hz	tsc_frequency_method
asyncs	65536	2	warm_followup	4	s65536-g002-warm04	f4e14d3b5d3c4125a14d3b5d3cd1254d	/guest/c2_asyncs_sleep50_r340_s65536_g002	0.0.1@1784515954970	a9c99f2ad4f87bb8176650ec40b1a876704615a0d030ee8133fb2da4bf482610	true	200	present	da6fbe1728cbb2ce5ba57798930c534de8bc63597907fd7cd332be7669088bab	da6fbe1728cbb2ce5ba57798930c534de8bc63597907fd7cd332be7669088bab	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	8045d041d776	false	false	true	true	false	false	true	true	ok	29	1784516020641211908	1784516020728561204	87.355096	65	1052	263	573	65	225	0	0	0	0	0	57858136	57968080	58593170	0	0	6129062	474117	11683714	5735	135245711	1210953	10237	0	0	2270100	175604	4327450	2124	50092723	448516	3791	2699907335	calibrated_monotonic_raw_20ms
asyncs	65536	2	warm_followup	5	s65536-g002-warm05	9813b5077439405793b5077439005718	/guest/c2_asyncs_sleep50_r340_s65536_g002	0.0.1@1784515954970	a9c99f2ad4f87bb8176650ec40b1a876704615a0d030ee8133fb2da4bf482610	true	200	present	fe77ed6cb13b7fa76dd3749b0f2ee85a9192d1d54746b240777512e364fbb0ac	fe77ed6cb13b7fa76dd3749b0f2ee85a9192d1d54746b240777512e364fbb0ac	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	8045d041d776	false	false	true	true	false	false	true	true	ok	30	1784516020741099801	1784516020829696821	88.597278	72	1052	263	573	65	244	0	0	0	0	0	64819595	64925818	65544900	0	0	3561966	299296	34024104	3490	135226219	573428	6781	0	0	1319291	110854	12601952	1292	50085503	212388	2511	2699907335	calibrated_monotonic_raw_20ms
asyncs	262144	2	fresh_first_use	0	s262144-g002-fresh	6862b46c86a4419ca2b46c86a4319c6f	/guest/c2_asyncs_sleep50_r340_s262144_g002	0.0.1@1784515962360	405755c34121df98fd8d1236d62cb6ed436195ef15fdb278ae8b6686d42fedbb	true	200	present	ac2d07e3585f245cfe9ad60b53cbabad4ae9f4cda24e0c6cb0a696ab5bb0905a	ac2d07e3585f245cfe9ad60b53cbabad4ae9f4cda24e0c6cb0a696ab5bb0905a	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	42a107289cbb	false	true	false	false	true	true	false	true	ok	31	1784516021106134024	1784516022503284445	1397.150806	1206	1052	263	573	65	1044112821	34869977	28524947	2122035	30647328	1008973895	107660772	1152285503	1153063148	40296375	500277	6232379	491076	71222062	11266	143887898	1045887	11880	14925257	185296	2308392	181888	26379733	4172	53294221	387383	4400	2699878033	calibrated_monotonic_raw_20ms
asyncs	262144	2	warm_followup	1	s262144-g002-warm01	bdab641bfbe142a4ab641bfbe192a420	/guest/c2_asyncs_sleep50_r340_s262144_g002	0.0.1@1784515962360	405755c34121df98fd8d1236d62cb6ed436195ef15fdb278ae8b6686d42fedbb	true	200	present	ccb32eef3a49deb5ba89201b2333303381162b8fe943e7feb5ead702a7e2267e	ccb32eef3a49deb5ba89201b2333303381162b8fe943e7feb5ead702a7e2267e	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	42a107289cbb	false	false	true	true	false	false	true	true	ok	32	1784516022516034228	1784516022600800492	84.766217	63	1052	263	573	65	251	0	0	0	0	0	56952579	57158571	57746729	0	0	3419378	1734932	10361714	2728	135209436	605911	5546	0	0	1266493	642596	3837845	1010	50079831	224421	2054	2699878033	calibrated_monotonic_raw_20ms
asyncs	262144	2	warm_followup	2	s262144-g002-warm02	77d5fbabd3a34bc295fbabd3a38bc234	/guest/c2_asyncs_sleep50_r340_s262144_g002	0.0.1@1784515962360	405755c34121df98fd8d1236d62cb6ed436195ef15fdb278ae8b6686d42fedbb	true	200	present	668e1ed17013a972d8f21a57aed3daec48177cc92f81d11dc62652754003917a	668e1ed17013a972d8f21a57aed3daec48177cc92f81d11dc62652754003917a	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	42a107289cbb	false	false	true	true	false	false	true	true	ok	33	1784516022867788251	1784516022949748476	81.959906	66	1052	263	573	65	198	0	0	0	0	0	57540069	57687077	60115622	0	0	4382960	262448	11515863	5142	135206959	626648	5716	0	0	1623391	97207	4265327	1904	50078913	232102	2117	2699878033	calibrated_monotonic_raw_20ms
asyncs	262144	2	warm_followup	3	s262144-g002-warm03	2c547c352169473c947c352169473c66	/guest/c2_asyncs_sleep50_r340_s262144_g002	0.0.1@1784515962360	405755c34121df98fd8d1236d62cb6ed436195ef15fdb278ae8b6686d42fedbb	true	200	present	4a77b1e2f30ce54d68697ad6aff6bc36f8d127eb897b9f793cff12f3e2e4a290	4a77b1e2f30ce54d68697ad6aff6bc36f8d127eb897b9f793cff12f3e2e4a290	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	42a107289cbb	false	false	true	true	false	false	true	true	ok	34	1784516023224919449	1784516023314227634	89.308009	70	1052	263	573	65	314	0	0	0	0	0	58443088	58640458	63983911	0	0	5718329	284745	11770341	5731	135286183	1224069	10424	0	0	2117995	105465	4359582	2122	50108257	453379	3860	2699878033	calibrated_monotonic_raw_20ms
asyncs	262144	2	warm_followup	4	s262144-g002-warm04	4083e6392f664b3583e6392f663b3587	/guest/c2_asyncs_sleep50_r340_s262144_g002	0.0.1@1784515962360	405755c34121df98fd8d1236d62cb6ed436195ef15fdb278ae8b6686d42fedbb	true	200	present	bbb7024e967f1bbc4f24c73159d9005da81ccb7afcbde1dc1fc44263327df8ae	bbb7024e967f1bbc4f24c73159d9005da81ccb7afcbde1dc1fc44263327df8ae	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	42a107289cbb	false	false	true	true	false	false	true	true	ok	35	1784516023330043059	1784516023408522565	78.47962	61	1052	263	573	65	214	0	0	0	0	0	54848019	54959817	55523884	0	0	3520641	279176	6344146	3354	135208202	585721	5098	0	0	1304000	103403	2349789	1242	50079374	216943	1888	2699878033	calibrated_monotonic_raw_20ms
asyncs	262144	2	warm_followup	5	s262144-g002-warm05	36aeeb6ed848435caeeb6ed848a35cf6	/guest/c2_asyncs_sleep50_r340_s262144_g002	0.0.1@1784515962360	405755c34121df98fd8d1236d62cb6ed436195ef15fdb278ae8b6686d42fedbb	true	200	present	e0d9b2300903332e7e30cab9c0e79942dacc21e7205b2c217494b9b76a0603a2	e0d9b2300903332e7e30cab9c0e79942dacc21e7205b2c217494b9b76a0603a2	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	42a107289cbb	false	false	true	true	false	false	true	true	ok	36	1784516023419529223	1784516023504555011	85.026033	66	1052	263	573	65	187	0	0	0	0	0	55126264	55228933	55815254	0	0	3384291	245893	6723219	3338	135217294	1121761	6809	0	0	1253497	91075	2490193	1236	50082741	415485	2521	2699878033	calibrated_monotonic_raw_20ms
asyncs	1048576	2	fresh_first_use	0	s1048576-g002-fresh	b86d6de959c046b7ad6de959c0c6b778	/guest/c2_asyncs_sleep50_r340_s1048576_g002	0.0.1@1784515968967	ad2f2537ae9b9ae0bbf6b4de74d9ca48b29fc25a75aa1fef3237a18388fc05ef	true	200	present	f420a9413fc806d5ada7bf5e309b48f54ca70a30f745ae9a0727db25ffb7dab4	f420a9413fc806d5ada7bf5e309b48f54ca70a30f745ae9a0727db25ffb7dab4	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	1c682002ad58	false	true	false	false	true	true	false	true	ok	37	1784516023772650509	1784516025186459652	1413.809785	1140	1052	263	573	65	928904511	31176325	28049428	2212654	30262452	897698616	73212597	1003040893	1003978255	12220960	1967978	7343863	502934	16535388	9606	135371870	986295	10696	4526418	728902	2720031	186277	6124403	3557	50139249	365305	3961	2699918130	calibrated_monotonic_raw_20ms
asyncs	1048576	2	warm_followup	1	s1048576-g002-warm01	e6999b3498354240999b349835f240ca	/guest/c2_asyncs_sleep50_r340_s1048576_g002	0.0.1@1784515968967	ad2f2537ae9b9ae0bbf6b4de74d9ca48b29fc25a75aa1fef3237a18388fc05ef	true	200	present	7094d939b3ad716bc2d350f65ada186995b352553bd9dccd8703f2963141837d	7094d939b3ad716bc2d350f65ada186995b352553bd9dccd8703f2963141837d	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	1c682002ad58	false	false	true	true	false	false	true	true	ok	38	1784516025459112621	1784516025547500013	88.387727	64	1052	263	573	65	269	0	0	0	0	0	56885650	57486575	58095623	0	0	3703308	298926	6359439	3538	135228062	577083	7236	0	0	1371637	110716	2355419	1310	50085986	213740	2680	2699918130	calibrated_monotonic_raw_20ms
asyncs	1048576	2	warm_followup	2	s1048576-g002-warm02	77e19395146b4405a19395146ba4053f	/guest/c2_asyncs_sleep50_r340_s1048576_g002	0.0.1@1784515968967	ad2f2537ae9b9ae0bbf6b4de74d9ca48b29fc25a75aa1fef3237a18388fc05ef	true	200	present	2f994741c51b318e48e6ae78420f9e5a421c6727c7d3037d8613dcde40683354	2f994741c51b318e48e6ae78420f9e5a421c6727c7d3037d8613dcde40683354	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	1c682002ad58	false	false	true	true	false	false	true	true	ok	39	1784516025831335897	1784516025919644208	88.309088	66	1052	263	573	65	259	0	0	0	0	0	56878802	57197532	57793470	0	0	3488474	291318	6435931	3862	135130166	639973	5854	0	0	1292066	107898	2383750	1430	50049727	237034	2168	2699918130	calibrated_monotonic_raw_20ms
asyncs	1048576	2	warm_followup	3	s1048576-g002-warm03	5434c3189a2f4585b4c3189a2f35853d	/guest/c2_asyncs_sleep50_r340_s1048576_g002	0.0.1@1784515968967	ad2f2537ae9b9ae0bbf6b4de74d9ca48b29fc25a75aa1fef3237a18388fc05ef	true	200	present	3fdaec807e0a80506bc893c37385cc580eb0e1c6c51398fd71f15cd153fe4a4a	3fdaec807e0a80506bc893c37385cc580eb0e1c6c51398fd71f15cd153fe4a4a	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	1c682002ad58	false	false	true	true	false	false	true	true	ok	40	1784516026194599979	1784516026276613723	82.014067	64	1052	263	573	65	263	0	0	0	0	0	57442215	57738280	58347821	0	0	3558035	290621	6430321	3709	135226589	651442	6337	0	0	1317830	107640	2381672	1373	50085440	241282	2347	2699918130	calibrated_monotonic_raw_20ms
asyncs	1048576	2	warm_followup	4	s1048576-g002-warm04	23496ab56aba4be8896ab56aba7be82e	/guest/c2_asyncs_sleep50_r340_s1048576_g002	0.0.1@1784515968967	ad2f2537ae9b9ae0bbf6b4de74d9ca48b29fc25a75aa1fef3237a18388fc05ef	true	200	present	2757be3a9639e9e582fe2e08599876a2434306bb511c1d2539bceadac788298b	2757be3a9639e9e582fe2e08599876a2434306bb511c1d2539bceadac788298b	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	1c682002ad58	false	false	true	true	false	false	true	true	ok	41	1784516026289123808	1784516026375428700	86.305007	65	1052	263	573	65	188	0	0	0	0	0	56997788	57311565	57922356	0	0	3517021	287580	6585178	3500	135221707	640260	6506	0	0	1302639	106514	2439028	1296	50083632	237140	2409	2699918130	calibrated_monotonic_raw_20ms
asyncs	1048576	2	warm_followup	5	s1048576-g002-warm05	526f19727f8541acaf19727f8591acf0	/guest/c2_asyncs_sleep50_r340_s1048576_g002	0.0.1@1784515968967	ad2f2537ae9b9ae0bbf6b4de74d9ca48b29fc25a75aa1fef3237a18388fc05ef	true	200	present	ef643d21b13e8f4a7c47dacb5efd08bf5de551e885fe57737db5fc94d4c187f6	ef643d21b13e8f4a7c47dacb5efd08bf5de551e885fe57737db5fc94d4c187f6	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	1c682002ad58	false	false	true	true	false	false	true	true	ok	42	1784516026391070864	1784516026475765333	84.694601	63	1052	263	573	65	290	0	0	0	0	0	56975935	57269750	57866843	0	0	3626631	318088	6553168	3521	135220120	621262	6890	0	0	1343237	117813	2427172	1304	50083044	230104	2551	2699918130	calibrated_monotonic_raw_20ms
asyncs	4194304	2	fresh_first_use	0	s4194304-g002-fresh	d02aa9179aa544aaaaa9179aa514aafc	/guest/c2_asyncs_sleep50_r340_s4194304_g002	0.0.1@1784515979005	2c34fe9302f16427aefac743bd631079081c7c17762150a269d0d9380be2e8b5	true	200	present	e737523141faab6743b0a8bac13431cc96ff9a0db2dd787707c3e419a3a0ffaa	e737523141faab6743b0a8bac13431cc96ff9a0db2dd787707c3e419a3a0ffaa	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	f95856b87069	false	true	false	false	true	true	false	true	ok	43	1784516026484393344	1784516028442170034	1957.777196	1073	1052	263	573	65	838886864	31980500	28472910	2230411	30703729	806883685	80175114	921098922	922142963	6311351	4192345	3991937	423904	8768048	7746	135295687	588689	5227	2337611	1552769	1478541	157006	3247527	2868	50111095	218039	1935	2699914786	calibrated_monotonic_raw_20ms
asyncs	4194304	2	warm_followup	1	s4194304-g002-warm01	180ce20972c74bc38ce20972c72bc366	/guest/c2_asyncs_sleep50_r340_s4194304_g002	0.0.1@1784515979005	2c34fe9302f16427aefac743bd631079081c7c17762150a269d0d9380be2e8b5	true	200	present	6ec065e6e12458bc52902b8ddadd898b952b0201563b257c8b97e8988f7c6f51	6ec065e6e12458bc52902b8ddadd898b952b0201563b257c8b97e8988f7c6f51	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	f95856b87069	false	false	true	true	false	false	true	true	ok	44	1784516028453449819	1784516028544901160	91.451644	72	1052	263	573	65	234	0	0	0	0	0	64008555	66131546	66679422	0	0	3520656	334548	6545739	3653	135214406	600618	5393	0	0	1303987	123910	2424424	1353	50080990	222458	1997	2699914786	calibrated_monotonic_raw_20ms
asyncs	4194304	2	warm_followup	2	s4194304-g002-warm02	7d2ad832f4174b16aad832f4177b16d3	/guest/c2_asyncs_sleep50_r340_s4194304_g002	0.0.1@1784515979005	2c34fe9302f16427aefac743bd631079081c7c17762150a269d0d9380be2e8b5	true	200	present	544052371877449383b898dcff7767cba283a00447bd13297d338ca97a98d0a0	544052371877449383b898dcff7767cba283a00447bd13297d338ca97a98d0a0	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	f95856b87069	false	false	true	true	false	false	true	true	ok	45	1784516028556959338	1784516028650702261	93.74322	74	1052	263	573	65	212	0	0	0	0	0	66614632	67444045	68453015	0	0	3539247	321536	6408244	3726	141731784	1069909	11312	0	0	1310873	119091	2373498	1380	52494910	396275	4189	2699914786	calibrated_monotonic_raw_20ms
asyncs	4194304	2	warm_followup	3	s4194304-g002-warm03	e90edbe64577420d8edbe64577820db8	/guest/c2_asyncs_sleep50_r340_s4194304_g002	0.0.1@1784515979005	2c34fe9302f16427aefac743bd631079081c7c17762150a269d0d9380be2e8b5	true	200	present	9ec23110fc7e66b9d7eba78f7e90b5e0f88d0e258cdb7a9b18ab7c0752728fe3	9ec23110fc7e66b9d7eba78f7e90b5e0f88d0e258cdb7a9b18ab7c0752728fe3	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	f95856b87069	false	false	true	true	false	false	true	true	ok	46	1784516028658726137	1784516028762809184	104.083295	72	1052	263	573	65	381	0	0	0	0	0	64759574	65775904	66362413	0	0	3509370	302878	6558906	3657	135218789	613209	9232	0	0	1299807	112180	2429301	1354	50082613	227121	3419	2699914786	calibrated_monotonic_raw_20ms
asyncs	4194304	2	warm_followup	4	s4194304-g002-warm04	f1adebba94c84aefadebba94c8daef05	/guest/c2_asyncs_sleep50_r340_s4194304_g002	0.0.1@1784515979005	2c34fe9302f16427aefac743bd631079081c7c17762150a269d0d9380be2e8b5	true	200	present	95ac76733491290b4ef364c822cd5dd50ac6ecbc8013d7d552cf114f6e0f790a	95ac76733491290b4ef364c822cd5dd50ac6ecbc8013d7d552cf114f6e0f790a	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	f95856b87069	false	false	true	true	false	false	true	true	ok	47	1784516028782087913	1784516028886064053	103.976075	86	1052	263	573	65	281	0	0	0	0	0	73065296	74010714	78804800	0	0	5940188	349280	11354405	6506	135232267	1075164	12051	0	0	2200139	129367	4205467	2409	50087605	398221	4463	2699914786	calibrated_monotonic_raw_20ms
asyncs	4194304	2	warm_followup	5	s4194304-g002-warm05	65e950573ce74c4fa950573ce7dc4f9d	/guest/c2_asyncs_sleep50_r340_s4194304_g002	0.0.1@1784515979005	2c34fe9302f16427aefac743bd631079081c7c17762150a269d0d9380be2e8b5	true	200	present	1167b1194ac89c79e85efdb809843dd42dea33f1fa00ff80a1eaab940b3f38a0	1167b1194ac89c79e85efdb809843dd42dea33f1fa00ff80a1eaab940b3f38a0	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	f95856b87069	false	false	true	true	false	false	true	true	ok	48	1784516029156569916	1784516029244332368	87.762035	73	1052	263	573	65	226	0	0	0	0	0	64287452	65144815	65699479	0	0	3533504	322866	6397713	4844	135219592	647017	8027	0	0	1308746	119583	2369598	1794	50082911	239643	2973	2699914786	calibrated_monotonic_raw_20ms
asyncs	65536	3	fresh_first_use	0	s65536-g003-fresh	df5fd93f4bc84f049fd93f4bc83f0485	/guest/c2_asyncs_sleep50_r340_s65536_g003	0.0.1@1784515955270	f3efacc55add8989547b339d1f53586ebea7b85a55e5075a5ab9c6ee9c302b0a	true	200	present	a83743ea277dd88ef552e058711b5d2efd1573712f5c22a922bee1a566e74340	a83743ea277dd88ef552e058711b5d2efd1573712f5c22a922bee1a566e74340	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	c6a46760da85	false	true	false	false	true	true	false	true	ok	49	1784516029514126558	1784516030702789174	1188.663178	1069	1052	263	573	65	961895248	32462267	28812737	2142894	30956014	928989538	65016692	1027378770	1035903148	11593910	134989	7577237	820390	16239646	8700	135376283	1298954	11429	4294198	49997	2806487	303859	6014904	3222	50141206	481111	4233	2699900783	calibrated_monotonic_raw_20ms
asyncs	65536	3	warm_followup	1	s65536-g003-warm01	de28d9395adc46f7a8d9395adcd6f750	/guest/c2_asyncs_sleep50_r340_s65536_g003	0.0.1@1784515955270	f3efacc55add8989547b339d1f53586ebea7b85a55e5075a5ab9c6ee9c302b0a	true	200	present	bff861ce693719a95da6546751dfb76621cd41b1f4404737d3ffee56d17b6485	bff861ce693719a95da6546751dfb76621cd41b1f4404737d3ffee56d17b6485	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	c6a46760da85	false	false	true	true	false	false	true	true	ok	50	1784516030716158412	1784516030794064535	77.906149	60	1052	263	573	65	220	0	0	0	0	0	54597955	54706353	55278084	0	0	3600329	364014	6643801	4002	135254134	567266	6307	0	0	1333504	134824	2460757	1482	50095964	210106	2336	2699900783	calibrated_monotonic_raw_20ms
asyncs	65536	3	warm_followup	2	s65536-g003-warm02	4dc84881fb0746ee884881fb07d6eeba	/guest/c2_asyncs_sleep50_r340_s65536_g003	0.0.1@1784515955270	f3efacc55add8989547b339d1f53586ebea7b85a55e5075a5ab9c6ee9c302b0a	true	200	present	06e2c0fd22901bdd40effb0fff370e84ec84cac3bb756630b37a6bb124ee1eca	06e2c0fd22901bdd40effb0fff370e84ec84cac3bb756630b37a6bb124ee1eca	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	c6a46760da85	false	false	true	true	false	false	true	true	ok	51	1784516031067094764	1784516031148265160	81.170508	64	1052	263	573	65	292	0	0	0	0	0	57853458	57986964	58561035	0	0	6357093	308985	12332215	8352	135235920	596637	6750	0	0	2354565	114443	4567654	3093	50089218	220984	2500	2699900783	calibrated_monotonic_raw_20ms
asyncs	65536	3	warm_followup	3	s65536-g003-warm03	19b88c737138465cb88c737138d65cb8	/guest/c2_asyncs_sleep50_r340_s65536_g003	0.0.1@1784515955270	f3efacc55add8989547b339d1f53586ebea7b85a55e5075a5ab9c6ee9c302b0a	true	200	present	f99de1cbe7a5967fe3ac131bb041b4a4a870919028db46ecb153ee40990415f8	f99de1cbe7a5967fe3ac131bb041b4a4a870919028db46ecb153ee40990415f8	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	c6a46760da85	false	false	true	true	false	false	true	true	ok	52	1784516031416074712	1784516031495627898	79.553228	61	1052	263	573	65	257	0	0	0	0	0	54383984	54489836	55076331	0	0	3516986	315122	6347838	3693	135210001	574795	5229	0	0	1302635	116716	2351137	1367	50079618	212894	1936	2699900783	calibrated_monotonic_raw_20ms
asyncs	65536	3	warm_followup	4	s65536-g003-warm04	0a3560655ce24401b560655ce25401fb	/guest/c2_asyncs_sleep50_r340_s65536_g003	0.0.1@1784515955270	f3efacc55add8989547b339d1f53586ebea7b85a55e5075a5ab9c6ee9c302b0a	true	200	present	9a7e3afa4ed3997c4cc7fa95365c98fb4a6c6d72e03ce60a72acd18ee78b6e6e	9a7e3afa4ed3997c4cc7fa95365c98fb4a6c6d72e03ce60a72acd18ee78b6e6e	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	c6a46760da85	false	false	true	true	false	false	true	true	ok	53	1784516031765216194	1784516031852435350	87.219247	63	1052	263	573	65	266	0	0	0	0	0	55896907	56001806	56620412	0	0	3512617	246763	10002690	4023	135209941	590445	5385	0	0	1301017	91397	3704836	1490	50079596	218691	1994	2699900783	calibrated_monotonic_raw_20ms
asyncs	65536	3	warm_followup	5	s65536-g003-warm05	ecb52eee02e64c7fb52eee02e6fc7f85	/guest/c2_asyncs_sleep50_r340_s65536_g003	0.0.1@1784515955270	f3efacc55add8989547b339d1f53586ebea7b85a55e5075a5ab9c6ee9c302b0a	true	200	present	e334a32da5e9460ce4154bf487982594752b356ef92ac8110bef812a764a1ad2	e334a32da5e9460ce4154bf487982594752b356ef92ac8110bef812a764a1ad2	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	c6a46760da85	false	false	true	true	false	false	true	true	ok	54	1784516032119250838	1784516032200063820	80.812653	59	1052	263	573	65	211	0	0	0	0	0	54561222	54664374	55246606	0	0	3870973	268714	6523995	4227	135222501	567851	5340	0	0	1433746	99527	2416383	1565	50084248	210322	1977	2699900783	calibrated_monotonic_raw_20ms
asyncs	262144	3	fresh_first_use	0	s262144-g003-fresh	f2f093fa9a204708b093fa9a20c70837	/guest/c2_asyncs_sleep50_r340_s262144_g003	0.0.1@1784515962516	31747a9d5456dce32ed284914b0c87bdef6c03e5df7ea6fd1d0e96573a198026	true	200	present	950e5f92334c996187a288c288f3697c5b98ef0bc438c96a7d7d8d425365008b	950e5f92334c996187a288c288f3697c5b98ef0bc438c96a7d7d8d425365008b	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	f275d8e6d826	false	true	false	false	true	true	false	true	ok	55	1784516032211193326	1784516033539755645	1328.562596	1115	1052	263	573	65	992426965	31686742	27991785	2133625	30125857	960314809	66392455	1059336743	1059978318	11946217	508242	7707938	621000	16181176	11701	135383871	587375	5592	4424681	188244	2854893	230008	5993240	4333	50143952	217554	2071	2699904252	calibrated_monotonic_raw_20ms
asyncs	262144	3	warm_followup	1	s262144-g003-warm01	151eb88ca79945de9eb88ca799c5de3a	/guest/c2_asyncs_sleep50_r340_s262144_g003	0.0.1@1784515962516	31747a9d5456dce32ed284914b0c87bdef6c03e5df7ea6fd1d0e96573a198026	true	200	present	df6493931ba428e910b47e89b48f3d28475e57ae5f3226d16a1011b0285a5f53	df6493931ba428e910b47e89b48f3d28475e57ae5f3226d16a1011b0285a5f53	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	f275d8e6d826	false	false	true	true	false	false	true	true	ok	56	1784516033808274484	1784516033885334544	77.060115	62	1052	263	573	65	294	0	0	0	0	0	54984892	55202789	55814325	0	0	3614417	283187	6431866	4181	135232544	592310	5348	0	0	1338720	104887	2382257	1548	50087903	219381	1980	2699904252	calibrated_monotonic_raw_20ms
