schema_version	profile	child_id	phase	size_bytes	schedule_cycle	ordinal	logical_request_id	attempt_id	activation_id	terminal_success	full_output_verified	activation_get_result_match	store_status	warm_eligible	valid_warm_candidate	analysis_selected	exclusion_reason	client_start_unix_ns	client_end_unix_ns	activation_get_unix_ns	db_start_unix_ns	db_finish_unix_ns	total_latency_ns	client_to_db_enter_ns	couchdb_save_ns	http_request_bytes	http_response_bytes	activation_get_response_bytes	application_input_bytes	application_input_sha256	application_output_bytes	application_output_sha256	profile_input_duration_ns	profile_workload_duration_ns	profile_output_duration_ns	profile_outer_duration_ns	guest_body_duration_cycles	shared_event_status	profile_timing_status	openwhisk_event_status	invoker_event_status	gateway_event_status	quality_complete
e3-v2-reusable-attempt-v1	reusable-concurrency	round-365	measured	1024	8	50	50	1	a6b5f29bf9d64b66b5f29bf9d6bb66d1	true	true	true	put_acknowledged	true	true	true		1784948160636861505	1784948160701943251	1784948160726291533	1784948160686000128	1784948160691000064	54138559	49138623	4999936	1681	3856	11340	1024	5a34809ee11c086e125d8814803c15b09ed35ac681fa1fc0212e403a19515301	1024	5a34809ee11c086e125d8814803c15b09ed35ac681fa1fc0212e403a19515301			558270	112233	171588	complete	complete	complete	complete	complete	true
e3-v2-reusable-attempt-v1	reusable-concurrency	round-365	measured	4096	8	51	51	1	ee24936624e34ae9a4936624e34ae996	true	true	true	put_acknowledged	true	true	true		1784948160734265745	1784948160776324832	1784948160801042538	1784948160765000192	1784948160773999872	39734127	30734447	8999680	5777	7951	19531	4096	5a08c1d15524130e85bc5eadea5f46f686f4766201cacf1c0699a621bea8128b	4096	5a08c1d15524130e85bc5eadea5f46f686f4766201cacf1c0699a621bea8128b			580474	247408	411175	complete	complete	complete	complete	complete	true
e3-v2-reusable-attempt-v1	reusable-concurrency	round-365	measured	16384	8	52	52	1	f6cb9e156f2c46c48b9e156f2ce6c4d8	true	true	true	put_acknowledged	true	true	true		1784948160805920289	1784948160893857409	1784948160919248945	1784948160867000064	1784948160876000000	70079711	61079775	8999936	22161	24335	52351	16384	88d019d4d22a86c40fdea9b2488b739b9878e15350df7b2c47be3a03d1eea8db	16384	88d019d4d22a86c40fdea9b2488b739b9878e15350df7b2c47be3a03d1eea8db			279157	792503	1523450	complete	complete	complete	complete	complete	true
e3-v2-reusable-attempt-v1	reusable-concurrency	round-365	measured	65536	8	53	53	1	c10f034ba39a47948f034ba39ac7940c	true	true	true	put_acknowledged	true	true	true		1784948160925938602	1784948161006307320	1784948161040420266	1784948160987000064	1784948161002000128	76061526	61061462	15000064	87697	89873	183594	65536	8ec8c863b2578784b3fc488f560037299179a01f25d8f611c3ed97671a055e83	65536	8ec8c863b2578784b3fc488f560037299179a01f25d8f611c3ed97671a055e83			688072	3566244	6712802	complete	complete	complete	complete	complete	true
e3-v2-reusable-attempt-v1	reusable-concurrency	round-365	measured	262144	8	54	54	1	8679d2658f7a433db9d2658f7ae33da2	true	true	true	put_acknowledged	true	true	true		1784948161048503517	1784948161235695203	1784948161325200310	1784948161204000000	1784948161246000128	197496611	155496483	42000128	349841	352019	708577	262144	ca8f70315cf0740a924eae1b531711c9df9ca3d127e4db9471df261015b3facb	262144	ca8f70315cf0740a924eae1b531711c9df9ca3d127e4db9471df261015b3facb			1249777	13212798	26638658	complete	complete	complete	complete	complete	true
e3-v2-reusable-attempt-v1	reusable-concurrency	round-365	measured	1048576	8	55	55	1	2df5b4e7e9834a36b5b4e7e9838a36e5	true	true	true	put_acknowledged	true	true	true		1784948161366656615	1784948161871290954	1784948162317917030	1784948161819000064	1784948161934000128	567343513	452343449	115000064	1398417	1400596	2808427	1048576	9c5cf60a38878d9f81cc281e3cdb909dd5dbd7ea7a137ea589a1533176ec8ee4	1048576	9c5cf60a38878d9f81cc281e3cdb909dd5dbd7ea7a137ea589a1533176ec8ee4			3301592	52016679	105984833	complete	complete	complete	complete	complete	true
e3-v2-reusable-attempt-v1	reusable-concurrency	round-365	measured	4194304	8	56	56	1	845418283f3e45d39418283f3e35d389	true	true	true	put_acknowledged	true	true	true		1784948162445374144	1784948164537538060	1784948165461199550	1784948164122999808	1784948164527000064	2081625920	1677625664	404000256	5592721	5594904	11207794	4194304	87492d71e0e5ffa3a31731b0509a460c1341d04f0a07270608a4cef3e7af3047	4194304	87492d71e0e5ffa3a31731b0509a460c1341d04f0a07270608a4cef3e7af3047			12028442	204778620	423817940	complete	complete	complete	complete	complete	true
e3-v2-reusable-attempt-v1	reusable-concurrency	round-365	measured	1024	9	57	57	1	6091d36c78d240e891d36c78d270e8df	true	true	true	put_acknowledged	true	true	true		1784948165609300552	1784948165671166312	1784948165685650130	1784948165657999872	1784948165665999872	56699320	48699320	8000000	1681	3855	11336	1024	5a34809ee11c086e125d8814803c15b09ed35ac681fa1fc0212e403a19515301	1024	5a34809ee11c086e125d8814803c15b09ed35ac681fa1fc0212e403a19515301			656085	85265	107677	complete	complete	complete	complete	complete	true
e3-v2-reusable-attempt-v1	reusable-concurrency	round-365	measured	4096	9	58	58	1	3a3cf60bea044468bcf60bea04846801	true	true	true	put_acknowledged	true	true	true		1784948165696791656	1784948165760374367	1784948165789692873	1784948165744999936	1784948165768999936	72208280	48208280	24000000	5777	7951	19531	4096	5a08c1d15524130e85bc5eadea5f46f686f4766201cacf1c0699a621bea8128b	4096	5a08c1d15524130e85bc5eadea5f46f686f4766201cacf1c0699a621bea8128b			584857	229534	408613	complete	complete	complete	complete	complete	true
e3-v2-reusable-attempt-v1	reusable-concurrency	round-365	measured	16384	9	59	59	1	b3b2c1f2a3434d3cb2c1f2a3438d3c85	true	true	true	put_acknowledged	true	true	true		1784948165796324699	1784948165857249663	1784948165881020427	1784948165844000000	1784948165851000064	54675365	47675301	7000064	22161	24336	52352	16384	88d019d4d22a86c40fdea9b2488b739b9878e15350df7b2c47be3a03d1eea8db	16384	88d019d4d22a86c40fdea9b2488b739b9878e15350df7b2c47be3a03d1eea8db			568279	863689	1707974	complete	complete	complete	complete	complete	true
e3-v2-reusable-attempt-v1	reusable-concurrency	round-365	measured	65536	9	60	60	1	c560c272e03447d5a0c272e03427d577	true	true	true	put_acknowledged	true	true	true		1784948165886912803	1784948166007699126	1784948166036752324	1784948165967000064	1784948165984000000	97087197	80087261	16999936	87697	89873	183596	65536	8ec8c863b2578784b3fc488f560037299179a01f25d8f611c3ed97671a055e83	65536	8ec8c863b2578784b3fc488f560037299179a01f25d8f611c3ed97671a055e83			704079	3574532	6896248	complete	complete	complete	complete	complete	true
e3-v2-reusable-attempt-v1	reusable-concurrency	round-365	measured	262144	9	61	61	1	f85617a81c6848099617a81c68d8099a	true	true	true	put_acknowledged	true	true	true		1784948166048247614	1784948166257146862	1784948166340929695	1784948166216999936	1784948166243000064	194752450	168752322	26000128	349841	352020	708575	262144	ca8f70315cf0740a924eae1b531711c9df9ca3d127e4db9471df261015b3facb	262144	ca8f70315cf0740a924eae1b531711c9df9ca3d127e4db9471df261015b3facb			5185975	13178231	26765549	complete	complete	complete	complete	complete	true
e3-v2-reusable-attempt-v1	reusable-concurrency	round-365	measured	1048576	9	62	62	1	2dface4097dd4a5dbace4097dd2a5dbf	true	true	true	put_acknowledged	true	true	true		1784948166385067620	1784948166964350704	1784948167174766979	1784948166824000000	1784948166936999936	551932316	438932380	112999936	1398417	1400596	2808425	1048576	9c5cf60a38878d9f81cc281e3cdb909dd5dbd7ea7a137ea589a1533176ec8ee4	1048576	9c5cf60a38878d9f81cc281e3cdb909dd5dbd7ea7a137ea589a1533176ec8ee4			3268410	51695695	105183452	complete	complete	complete	complete	complete	true
e3-v2-reusable-attempt-v1	reusable-concurrency	round-365	measured	4194304	9	63	63	1	529bb2d37df048ce9bb2d37df0d8ce16	true	true	true	put_acknowledged	true	true	true		1784948167298944653	1784948169305655023	1784948170227854427	1784948168988000000	1784948169359000064	2060055411	1689055347	371000064	5592721	5594904	11207798	4194304	87492d71e0e5ffa3a31731b0509a460c1341d04f0a07270608a4cef3e7af3047	4194304	87492d71e0e5ffa3a31731b0509a460c1341d04f0a07270608a4cef3e7af3047			11585306	201780244	410183095	complete	complete	complete	complete	complete	true
e3-v2-reusable-attempt-v1	reusable-concurrency	round-365	measured	1024	10	64	64	1	8f6d806cdea74ac5ad806cdea78ac5e0	true	true	true	put_acknowledged	true	true	true		1784948170379677793	1784948170432463808	1784948170469144529	1784948170416999936	1784948170427000064	47322271	37322143	10000128	1681	3854	11335	1024	5a34809ee11c086e125d8814803c15b09ed35ac681fa1fc0212e403a19515301	1024	5a34809ee11c086e125d8814803c15b09ed35ac681fa1fc0212e403a19515301			631466	86162	107174	complete	complete	complete	complete	complete	true
e3-v2-reusable-attempt-v1	reusable-concurrency	round-365	measured	4096	10	65	65	1	526adecc914d415aaadecc914d615a7a	true	true	true	put_acknowledged	true	true	true		1784948170480413318	1784948170539450083	1784948170553860535	1784948170527000064	1784948170539000064	58586746	46586746	12000000	5777	7951	19529	4096	5a08c1d15524130e85bc5eadea5f46f686f4766201cacf1c0699a621bea8128b	4096	5a08c1d15524130e85bc5eadea5f46f686f4766201cacf1c0699a621bea8128b			553902	263734	494748	complete	complete	complete	complete	complete	true
e3-v2-reusable-attempt-v1	reusable-concurrency	round-365	measured	16384	10	66	66	1	21049175b0e84e78849175b0e8fe7819	true	true	true	put_acknowledged	true	true	true		1784948170558223276	1784948170607223765	1784948170620453270	1784948170592000000	1784948170608999936	50776660	33776724	16999936	22161	24335	52351	16384	88d019d4d22a86c40fdea9b2488b739b9878e15350df7b2c47be3a03d1eea8db	16384	88d019d4d22a86c40fdea9b2488b739b9878e15350df7b2c47be3a03d1eea8db			544429	859597	1671794	complete	complete	complete	complete	complete	true
e3-v2-reusable-attempt-v1	reusable-concurrency	round-365	measured	65536	10	67	67	1	f8354447d23947c0b54447d23947c04e	true	true	true	put_acknowledged	true	true	true		1784948170624873218	1784948170710262400	1784948170969280385	1784948170688999936	1784948170756000000	131126782	64126718	67000064	87697	89873	183596	65536	8ec8c863b2578784b3fc488f560037299179a01f25d8f611c3ed97671a055e83	65536	8ec8c863b2578784b3fc488f560037299179a01f25d8f611c3ed97671a055e83			676798	3566378	6581887	complete	complete	complete	complete	complete	true
e3-v2-reusable-attempt-v1	reusable-concurrency	round-365	measured	262144	10	68	68	1	c51147f7106844199147f710686419ca	true	true	true	put_acknowledged	true	true	true		1784948170980210488	1784948171173087528	1784948171243311604	1784948171124000000	1784948171168999936	188789448	143789512	44999936	349841	352019	708573	262144	ca8f70315cf0740a924eae1b531711c9df9ca3d127e4db9471df261015b3facb	262144	ca8f70315cf0740a924eae1b531711c9df9ca3d127e4db9471df261015b3facb			1191985	13126322	26376009	complete	complete	complete	complete	complete	true
e3-v2-reusable-attempt-v1	reusable-concurrency	round-365	measured	1048576	10	69	69	1	e85a5b22d4544bae9a5b22d454bbaea6	true	true	true	put_acknowledged	true	true	true		1784948171278849856	1784948171779897850	1784948171994337903	1784948171744000000	1784948171811000064	532150208	465150144	67000064	1398417	1400597	2808426	1048576	9c5cf60a38878d9f81cc281e3cdb909dd5dbd7ea7a137ea589a1533176ec8ee4	1048576	9c5cf60a38878d9f81cc281e3cdb909dd5dbd7ea7a137ea589a1533176ec8ee4			3420146	52320955	106327869	complete	complete	complete	complete	complete	true
e3-v2-reusable-attempt-v1	reusable-concurrency	round-365	measured	4194304	10	70	70	1	29aa2f56a0f040c2aa2f56a0f010c237	true	true	true	put_acknowledged	true	true	true		1784948172123278334	1784948174348724413	1784948175260852712	1784948173872000000	1784948174296999936	2173721602	1748721666	424999936	5592721	5594904	11207796	4194304	87492d71e0e5ffa3a31731b0509a460c1341d04f0a07270608a4cef3e7af3047	4194304	87492d71e0e5ffa3a31731b0509a460c1341d04f0a07270608a4cef3e7af3047			12019507	207980873	429237884	complete	complete	complete	complete	complete	true
e3-v2-reusable-attempt-v1	reusable-concurrency	round-365	measured	1024	11	71	71	1	25063355288546b58633552885a6b596	true	true	true	put_acknowledged	true	true	true		1784948175411210710	1784948175480196558	1784948175503338368	1784948175456999936	1784948175464999936	53789226	45789226	8000000	1681	3855	11337	1024	5a34809ee11c086e125d8814803c15b09ed35ac681fa1fc0212e403a19515301	1024	5a34809ee11c086e125d8814803c15b09ed35ac681fa1fc0212e403a19515301			431268	119671	177629	complete	complete	complete	complete	complete	true
e3-v2-reusable-attempt-v1	reusable-concurrency	round-365	measured	4096	11	72	72	1	ed0fcbe94101456b8fcbe94101f56bcf	true	true	true	put_acknowledged	true	true	true		1784948175516793003	1784948175578392158	1784948175602363973	1784948175569999872	1784948175580000000	63206997	53206869	10000128	5777	7951	19529	4096	5a08c1d15524130e85bc5eadea5f46f686f4766201cacf1c0699a621bea8128b	4096	5a08c1d15524130e85bc5eadea5f46f686f4766201cacf1c0699a621bea8128b			546258	286132	521397	complete	complete	complete	complete	complete	true
e3-v2-reusable-attempt-v1	reusable-concurrency	round-365	measured	16384	11	73	73	1	2e70fb7082624ba9b0fb708262dba9f2	true	true	true	put_acknowledged	true	true	true		1784948175609362102	1784948175664047825	1784948175683981939	1784948175650000128	1784948175660999936	51637834	40638026	10999808	22161	24335	52349	16384	88d019d4d22a86c40fdea9b2488b739b9878e15350df7b2c47be3a03d1eea8db	16384	88d019d4d22a86c40fdea9b2488b739b9878e15350df7b2c47be3a03d1eea8db			468138	920867	1836356	complete	complete	complete	complete	complete	true
e3-v2-reusable-attempt-v1	reusable-concurrency	round-365	measured	65536	11	74	74	1	59c06faca177421f806faca177921f62	true	true	true	put_acknowledged	true	true	true		1784948175693541431	1784948175766946881	1784948175792524744	1784948175750000128	1784948175765000192	71458761	56458697	15000064	87697	89873	183594	65536	8ec8c863b2578784b3fc488f560037299179a01f25d8f611c3ed97671a055e83	65536	8ec8c863b2578784b3fc488f560037299179a01f25d8f611c3ed97671a055e83			659586	3524743	6555574	complete	complete	complete	complete	complete	true
e3-v2-reusable-attempt-v1	reusable-concurrency	round-365	measured	262144	11	75	75	1	d6091ff704a74ddd891ff704a79ddd82	true	true	true	put_acknowledged	true	true	true		1784948175803614351	1784948175993282440	1784948176067442788	1784948175960000000	1784948176004000000	200385649	156385649	44000000	349841	352019	708575	262144	ca8f70315cf0740a924eae1b531711c9df9ca3d127e4db9471df261015b3facb	262144	ca8f70315cf0740a924eae1b531711c9df9ca3d127e4db9471df261015b3facb			1206351	13656369	26801325	complete	complete	complete	complete	complete	true
e3-v2-reusable-attempt-v1	reusable-concurrency	round-365	measured	1048576	11	76	76	1	e844e69589e9462084e69589e9362000	true	true	true	put_acknowledged	true	true	true		1784948176100260873	1784948176725307977	1784948177163710231	1784948176654000128	1784948176772000000	671739127	553739255	117999872	1398417	1400597	2808426	1048576	9c5cf60a38878d9f81cc281e3cdb909dd5dbd7ea7a137ea589a1533176ec8ee4	1048576	9c5cf60a38878d9f81cc281e3cdb909dd5dbd7ea7a137ea589a1533176ec8ee4			3311744	56644576	117511807	complete	complete	complete	complete	complete	true
e3-v2-reusable-attempt-v1	reusable-concurrency	round-365	measured	4194304	11	77	77	1	311bfcf7bc59491d9bfcf7bc59791d2d	true	true	true	put_acknowledged	true	true	true		1784948177328781642	1784948179503087377	1784948180376404901	1784948179108000000	1784948179441999872	2113218230	1779218358	333999872	5592721	5594904	11207798	4194304	87492d71e0e5ffa3a31731b0509a460c1341d04f0a07270608a4cef3e7af3047	4194304	87492d71e0e5ffa3a31731b0509a460c1341d04f0a07270608a4cef3e7af3047			11712470	199026867	411931630	complete	complete	complete	complete	complete	true
e3-v2-reusable-attempt-v1	reusable-concurrency	round-365	measured	1024	12	78	78	1	e1cbac7f217643bd8bac7f217663bdd6	true	true	true	put_acknowledged	true	true	true		1784948180522220995	1784948180581103668	1784948180835554055	1784948180559000064	1784948180617000192	94779197	36779069	58000128	1681	3855	11339	1024	5a34809ee11c086e125d8814803c15b09ed35ac681fa1fc0212e403a19515301	1024	5a34809ee11c086e125d8814803c15b09ed35ac681fa1fc0212e403a19515301			544242	115210	108896	complete	complete	complete	complete	complete	true
e3-v2-reusable-attempt-v1	reusable-concurrency	round-365	measured	4096	12	79	79	1	6ba659a6e2544a83a659a6e2542a83f2	true	true	true	put_acknowledged	true	true	true		1784948180847949192	1784948180887212487	1784948181117695856	1784948180877000192	1784948180901999872	54050680	29051000	24999680	5777	7951	19529	4096	5a08c1d15524130e85bc5eadea5f46f686f4766201cacf1c0699a621bea8128b	4096	5a08c1d15524130e85bc5eadea5f46f686f4766201cacf1c0699a621bea8128b			549962	303006	500157	complete	complete	complete	complete	complete	true
e3-v2-reusable-attempt-v1	reusable-concurrency	round-365	measured	16384	12	80	80	1	c41cab8315bd437e9cab8315bd737e1b	true	true	true	put_acknowledged	true	true	true		1784948181121594433	1784948181178326498	1784948181206696235	1784948181164999936	1784948181175000064	53405631	43405503	10000128	22161	24336	52352	16384	88d019d4d22a86c40fdea9b2488b739b9878e15350df7b2c47be3a03d1eea8db	16384	88d019d4d22a86c40fdea9b2488b739b9878e15350df7b2c47be3a03d1eea8db			493512	825905	1614401	complete	complete	complete	complete	complete	true
e3-v2-reusable-attempt-v1	reusable-concurrency	round-365	measured	65536	12	81	81	1	fc4485a82b384fd78485a82b385fd7b2	true	true	true	put_acknowledged	true	true	true		1784948181215891511	1784948181311272564	1784948181354904121	1784948181269999872	1784948181308000000	92108489	54108361	38000128	87697	89873	183594	65536	8ec8c863b2578784b3fc488f560037299179a01f25d8f611c3ed97671a055e83	65536	8ec8c863b2578784b3fc488f560037299179a01f25d8f611c3ed97671a055e83			609730	3383662	6545418	complete	complete	complete	complete	complete	true
e3-v2-reusable-attempt-v1	reusable-concurrency	round-365	measured	262144	12	82	82	1	f59adad6095e46e59adad6095e56e535	true	true	true	put_acknowledged	true	true	true		1784948181370648517	1784948181636405060	1784948181705630307	1784948181580000000	1784948181619000064	248351547	209351483	39000064	349841	352020	708574	262144	ca8f70315cf0740a924eae1b531711c9df9ca3d127e4db9471df261015b3facb	262144	ca8f70315cf0740a924eae1b531711c9df9ca3d127e4db9471df261015b3facb			1169664	28764298	68751109	complete	complete	complete	complete	complete	true
e3-v2-reusable-attempt-v1	reusable-concurrency	round-365	measured	1048576	12	83	83	1	0206608b82e5457d86608b82e5657ddc	true	true	true	put_acknowledged	true	true	true		1784948181734187326	1784948182349962678	1784948182561336714	1784948182240999936	1784948182365999872	631812546	506812610	124999936	1398417	1400596	2808425	1048576	9c5cf60a38878d9f81cc281e3cdb909dd5dbd7ea7a137ea589a1533176ec8ee4	1048576	9c5cf60a38878d9f81cc281e3cdb909dd5dbd7ea7a137ea589a1533176ec8ee4			3229162	50194824	102171798	complete	complete	complete	complete	complete	true
e3-v2-reusable-attempt-v1	reusable-concurrency	round-365	measured	4194304	12	84	84	1	8c91da594ad04fb691da594ad08fb6f2	true	true	true	put_acknowledged	true	true	true		1784948182687801374	1784948184729559568	1784948185806954494	1784948184351000064	1784948184815000064	2127198690	1663198690	464000000	5592721	5594903	11207797	4194304	87492d71e0e5ffa3a31731b0509a460c1341d04f0a07270608a4cef3e7af3047	4194304	87492d71e0e5ffa3a31731b0509a460c1341d04f0a07270608a4cef3e7af3047			12053954	206035826	425655726	complete	complete	complete	complete	complete	true
