schema_version	experiment_id	profile	phase	workload_id	logical_request_id	attempt_id	activation_id	event_code	event_seq	clock_domain	timestamp_value	timestamp_unit	node	process	pid	status
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	10	1	8f915737fd574792915737fd57479262	AI420	3	enclave_tsc_same_invocation	53464691750155	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	10	1	8f915737fd574792915737fd57479262	AI430	4	enclave_tsc_same_invocation	53464691753039	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	10	1	8f915737fd574792915737fd57479262	AF400	5	enclave_tsc_same_invocation	53464703501015	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	10	1	8f915737fd574792915737fd57479262	AF410	6	enclave_tsc_same_invocation	53465576704592	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	10	1	8f915737fd574792915737fd57479262	AO400	7	enclave_tsc_same_invocation	53465578653924	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	10	1	8f915737fd574792915737fd57479262	AO410	8	enclave_tsc_same_invocation	53465579277801	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	10	1	8f915737fd574792915737fd57479262	AO420	9	enclave_tsc_same_invocation	53465579279682	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	10	1	8f915737fd574792915737fd57479262	AO430	10	enclave_tsc_same_invocation	53465579289519	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	10	1	8f915737fd574792915737fd57479262	A400	400	monotonic_ns_same_process	19789045091182	ns		asyncs_worker		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	10	1	8f915737fd574792915737fd57479262	A410	410	monotonic_ns_same_process	19789377344490	ns		asyncs_worker		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	11	1	51809493094c4cb1809493094c1cb14c	AI400	1	enclave_tsc_same_invocation	53465736472515	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	11	1	51809493094c4cb1809493094c1cb14c	AI410	2	enclave_tsc_same_invocation	53465742935354	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	11	1	51809493094c4cb1809493094c1cb14c	AI420	3	enclave_tsc_same_invocation	53465742936209	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	11	1	51809493094c4cb1809493094c1cb14c	AI430	4	enclave_tsc_same_invocation	53465742939829	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	11	1	51809493094c4cb1809493094c1cb14c	AF400	5	enclave_tsc_same_invocation	53465754607937	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	11	1	51809493094c4cb1809493094c1cb14c	AF410	6	enclave_tsc_same_invocation	53466628718967	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	11	1	51809493094c4cb1809493094c1cb14c	AO400	7	enclave_tsc_same_invocation	53466630768808	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	11	1	51809493094c4cb1809493094c1cb14c	AO410	8	enclave_tsc_same_invocation	53466631369815	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	11	1	51809493094c4cb1809493094c1cb14c	AO420	9	enclave_tsc_same_invocation	53466631370731	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	11	1	51809493094c4cb1809493094c1cb14c	AO430	10	enclave_tsc_same_invocation	53466631380300	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	11	1	51809493094c4cb1809493094c1cb14c	A400	400	monotonic_ns_same_process	19789434436728	ns		asyncs_worker		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	11	1	51809493094c4cb1809493094c1cb14c	A410	410	monotonic_ns_same_process	19789767017201	ns		asyncs_worker		observed
