profile	phase	size_bytes	schedule_cycle	ordinal	logical_request_id	attempt_id	activation_id	terminal_success	full_output_verified	verification_status	application_input_bytes	application_input_sha256	application_output_bytes	application_output_sha256	expected_rid	actual_rid	rid_status	decrypt_status	source_input_envelope_bytes	c_out_bytes	ct_bytes	warm_eligible	warm_reason	payload_evidence_status	direct_timing_status
reusable-concurrency	measured	4194304	30	210	210	1	79487840409541158878404095c115ad	true	true	ok	4194304	87492d71e0e5ffa3a31731b0509a460c1341d04f0a07270608a4cef3e7af3047	4194304	87492d71e0e5ffa3a31731b0509a460c1341d04f0a07270608a4cef3e7af3047	d76cc0753ea0b09379c69c0d28649d0bdb945bd2cfc78d5ce9ce0be0ddd9a748	d76cc0753ea0b09379c69c0d28649d0bdb945bd2cfc78d5ce9ce0be0ddd9a748	match	ok	4194489	4194332	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	1024	31	211	211	1	14494907dcf648fe894907dcf6f8fec5	true	true	ok	1024	5a34809ee11c086e125d8814803c15b09ed35ac681fa1fc0212e403a19515301	1024	5a34809ee11c086e125d8814803c15b09ed35ac681fa1fc0212e403a19515301	38ca7bc97f2e6bdec7caeea8fb42a45ab7d15ebf862112eb6ddb8603eec0199b	38ca7bc97f2e6bdec7caeea8fb42a45ab7d15ebf862112eb6ddb8603eec0199b	match	ok	1209	1052	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	4096	31	212	212	1	654070e63bf8447b8070e63bf8e47b61	true	true	ok	4096	5a08c1d15524130e85bc5eadea5f46f686f4766201cacf1c0699a621bea8128b	4096	5a08c1d15524130e85bc5eadea5f46f686f4766201cacf1c0699a621bea8128b	a9b2c0f11e9fb8b5c6599c36cb962e9b259cd857dd0221b140c3ddf09270901b	a9b2c0f11e9fb8b5c6599c36cb962e9b259cd857dd0221b140c3ddf09270901b	match	ok	4281	4124	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	16384	31	213	213	1	4d69fb5ea6bb4194a9fb5ea6bbe1945c	true	true	ok	16384	88d019d4d22a86c40fdea9b2488b739b9878e15350df7b2c47be3a03d1eea8db	16384	88d019d4d22a86c40fdea9b2488b739b9878e15350df7b2c47be3a03d1eea8db	ff86bf7afeca867c44dc7d953769c0679b5e41d6fa218ee577eca963eabb7576	ff86bf7afeca867c44dc7d953769c0679b5e41d6fa218ee577eca963eabb7576	match	ok	16569	16412	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	65536	31	214	214	1	961b5576377a405c9b5576377a705cb9	true	true	ok	65536	8ec8c863b2578784b3fc488f560037299179a01f25d8f611c3ed97671a055e83	65536	8ec8c863b2578784b3fc488f560037299179a01f25d8f611c3ed97671a055e83	01d34d560c749fe03f912ece07695994c154fbdb520ce0f92e5fc7a47101df99	01d34d560c749fe03f912ece07695994c154fbdb520ce0f92e5fc7a47101df99	match	ok	65721	65564	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	262144	31	215	215	1	e298227368b94b4798227368b9fb4769	true	true	ok	262144	ca8f70315cf0740a924eae1b531711c9df9ca3d127e4db9471df261015b3facb	262144	ca8f70315cf0740a924eae1b531711c9df9ca3d127e4db9471df261015b3facb	abbc3a5daa124464f0b1a3de97f9315b8d3fcf3f58e6cc5c8ad5a2ef711cfa57	abbc3a5daa124464f0b1a3de97f9315b8d3fcf3f58e6cc5c8ad5a2ef711cfa57	match	ok	262329	262172	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	1048576	31	216	216	1	f4e25766fcde4655a25766fcdee65565	true	true	ok	1048576	9c5cf60a38878d9f81cc281e3cdb909dd5dbd7ea7a137ea589a1533176ec8ee4	1048576	9c5cf60a38878d9f81cc281e3cdb909dd5dbd7ea7a137ea589a1533176ec8ee4	5700c4d0f649157bbe4aaeacd18004ad6ead777d3e40988c45d8f46f649ad245	5700c4d0f649157bbe4aaeacd18004ad6ead777d3e40988c45d8f46f649ad245	match	ok	1048761	1048604	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	4194304	31	217	217	1	ebf0cab06b594993b0cab06b59499336	true	true	ok	4194304	87492d71e0e5ffa3a31731b0509a460c1341d04f0a07270608a4cef3e7af3047	4194304	87492d71e0e5ffa3a31731b0509a460c1341d04f0a07270608a4cef3e7af3047	f42350a3328b0059e5e0c8b7398b860670087467f59776e08086f6c0d9e57324	f42350a3328b0059e5e0c8b7398b860670087467f59776e08086f6c0d9e57324	match	ok	4194489	4194332	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	1024	32	218	218	1	1cf41e6fa5434a06b41e6fa5437a06c0	true	true	ok	1024	5a34809ee11c086e125d8814803c15b09ed35ac681fa1fc0212e403a19515301	1024	5a34809ee11c086e125d8814803c15b09ed35ac681fa1fc0212e403a19515301	c097865caf9b849874e1b390a2cd685f86b1807cf2d8190993147c084ef8dff3	c097865caf9b849874e1b390a2cd685f86b1807cf2d8190993147c084ef8dff3	match	ok	1209	1052	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	4096	32	219	219	1	cb096f4fcef94122896f4fcef94122e2	true	true	ok	4096	5a08c1d15524130e85bc5eadea5f46f686f4766201cacf1c0699a621bea8128b	4096	5a08c1d15524130e85bc5eadea5f46f686f4766201cacf1c0699a621bea8128b	243d6b3b9845c1ffec19cd4b1e7cd5b52c7c1ebd886d79de5c5b20200f4c6874	243d6b3b9845c1ffec19cd4b1e7cd5b52c7c1ebd886d79de5c5b20200f4c6874	match	ok	4281	4124	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	16384	32	220	220	1	a517ed21e99f447197ed21e99f04714a	true	true	ok	16384	88d019d4d22a86c40fdea9b2488b739b9878e15350df7b2c47be3a03d1eea8db	16384	88d019d4d22a86c40fdea9b2488b739b9878e15350df7b2c47be3a03d1eea8db	137edce6711420138be6fd0d21451cf2ae971bf245fb259dfd2dd0fafd51d487	137edce6711420138be6fd0d21451cf2ae971bf245fb259dfd2dd0fafd51d487	match	ok	16569	16412	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	65536	32	221	221	1	a844e5b8c0b94f6784e5b8c0b9cf67fa	true	true	ok	65536	8ec8c863b2578784b3fc488f560037299179a01f25d8f611c3ed97671a055e83	65536	8ec8c863b2578784b3fc488f560037299179a01f25d8f611c3ed97671a055e83	cb00c8f1bcccc1b674d6f0ff9c6adb35586e48d2fba4043e9256e8d8ac765e66	cb00c8f1bcccc1b674d6f0ff9c6adb35586e48d2fba4043e9256e8d8ac765e66	match	ok	65721	65564	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	262144	32	222	222	1	e921ec7c8f124a8fa1ec7c8f12fa8fed	true	true	ok	262144	ca8f70315cf0740a924eae1b531711c9df9ca3d127e4db9471df261015b3facb	262144	ca8f70315cf0740a924eae1b531711c9df9ca3d127e4db9471df261015b3facb	fe65df4c5d6d7fb213631edb669e90ef1324527ab66842d33c10d67b2ce42073	fe65df4c5d6d7fb213631edb669e90ef1324527ab66842d33c10d67b2ce42073	match	ok	262329	262172	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	1048576	32	223	223	1	e516121c97a34cc496121c97a34cc47e	true	true	ok	1048576	9c5cf60a38878d9f81cc281e3cdb909dd5dbd7ea7a137ea589a1533176ec8ee4	1048576	9c5cf60a38878d9f81cc281e3cdb909dd5dbd7ea7a137ea589a1533176ec8ee4	cdeca29e2ac0ab09177934a5d414a1e2c6fbd7a96bd5503213ecfe4f4527c02f	cdeca29e2ac0ab09177934a5d414a1e2c6fbd7a96bd5503213ecfe4f4527c02f	match	ok	1048761	1048604	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	4194304	32	224	224	1	96e552036f3248bda552036f3288bd94	true	true	ok	4194304	87492d71e0e5ffa3a31731b0509a460c1341d04f0a07270608a4cef3e7af3047	4194304	87492d71e0e5ffa3a31731b0509a460c1341d04f0a07270608a4cef3e7af3047	d0a670002f47c47a8e8a919822dde5ecf0469dce317fa04f3ce37664149065f7	d0a670002f47c47a8e8a919822dde5ecf0469dce317fa04f3ce37664149065f7	match	ok	4194489	4194332	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	1024	33	225	225	1	0dc74222648a40c0874222648ad0c06e	true	true	ok	1024	5a34809ee11c086e125d8814803c15b09ed35ac681fa1fc0212e403a19515301	1024	5a34809ee11c086e125d8814803c15b09ed35ac681fa1fc0212e403a19515301	8dab9eb43ddbcbad13488172bab3aacf9b398c4a783c9b0a69be049c59afe6c8	8dab9eb43ddbcbad13488172bab3aacf9b398c4a783c9b0a69be049c59afe6c8	match	ok	1209	1052	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	4096	33	226	226	1	fae9d351cfb3470ca9d351cfb3070c61	true	true	ok	4096	5a08c1d15524130e85bc5eadea5f46f686f4766201cacf1c0699a621bea8128b	4096	5a08c1d15524130e85bc5eadea5f46f686f4766201cacf1c0699a621bea8128b	8dd5bbead5a95fa5d32b2722675e9204f8bee6ed66a0e50859b46702456e240f	8dd5bbead5a95fa5d32b2722675e9204f8bee6ed66a0e50859b46702456e240f	match	ok	4281	4124	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	16384	33	227	227	1	404dc73eb0c841bb8dc73eb0c831bb8e	true	true	ok	16384	88d019d4d22a86c40fdea9b2488b739b9878e15350df7b2c47be3a03d1eea8db	16384	88d019d4d22a86c40fdea9b2488b739b9878e15350df7b2c47be3a03d1eea8db	26d5941c23136c32ae03c8e39b7fa53ced5685c06ee8efb6ee6fa7dffd8bdeed	26d5941c23136c32ae03c8e39b7fa53ced5685c06ee8efb6ee6fa7dffd8bdeed	match	ok	16569	16412	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	65536	33	228	228	1	d8fabecf42fe457ababecf42fe357acb	true	true	ok	65536	8ec8c863b2578784b3fc488f560037299179a01f25d8f611c3ed97671a055e83	65536	8ec8c863b2578784b3fc488f560037299179a01f25d8f611c3ed97671a055e83	0e592991a24c0e2f2d6ec1d542656ebe06ec55be721e310e75652b8d03044124	0e592991a24c0e2f2d6ec1d542656ebe06ec55be721e310e75652b8d03044124	match	ok	65721	65564	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	262144	33	229	229	1	08ee38c21a2a43c0ae38c21a2a53c0a7	true	true	ok	262144	ca8f70315cf0740a924eae1b531711c9df9ca3d127e4db9471df261015b3facb	262144	ca8f70315cf0740a924eae1b531711c9df9ca3d127e4db9471df261015b3facb	e37d1a3ac3a1215b1fd0554e53a8256b5f0919ad79faa7be57cc052d5dd4a705	e37d1a3ac3a1215b1fd0554e53a8256b5f0919ad79faa7be57cc052d5dd4a705	match	ok	262329	262172	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	1048576	33	230	230	1	700d0bead30c403f8d0bead30c403f50	true	true	ok	1048576	9c5cf60a38878d9f81cc281e3cdb909dd5dbd7ea7a137ea589a1533176ec8ee4	1048576	9c5cf60a38878d9f81cc281e3cdb909dd5dbd7ea7a137ea589a1533176ec8ee4	9001f17cd99768979a0325b8aaf1dff27ee90e71be8f7f6965ddbf10e3cc8a9e	9001f17cd99768979a0325b8aaf1dff27ee90e71be8f7f6965ddbf10e3cc8a9e	match	ok	1048761	1048604	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	4194304	33	231	231	1	7ffee9694d1f4e97bee9694d1fce9753	true	true	ok	4194304	87492d71e0e5ffa3a31731b0509a460c1341d04f0a07270608a4cef3e7af3047	4194304	87492d71e0e5ffa3a31731b0509a460c1341d04f0a07270608a4cef3e7af3047	fbca5ab4f89175e3259f3955eb7c52bdcad38bc6ed5ddbe242055028b9eaf9c9	fbca5ab4f89175e3259f3955eb7c52bdcad38bc6ed5ddbe242055028b9eaf9c9	match	ok	4194489	4194332	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	1024	34	232	232	1	6632860143374c17b2860143375c177e	true	true	ok	1024	5a34809ee11c086e125d8814803c15b09ed35ac681fa1fc0212e403a19515301	1024	5a34809ee11c086e125d8814803c15b09ed35ac681fa1fc0212e403a19515301	7945a37b33e7fc1d495dccd7b51cd101a9e94ed2c299f386ee2d5b9ef349ec0d	7945a37b33e7fc1d495dccd7b51cd101a9e94ed2c299f386ee2d5b9ef349ec0d	match	ok	1209	1052	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	4096	34	233	233	1	7f5d2b6ce7bb45bb9d2b6ce7bb95bb7f	true	true	ok	4096	5a08c1d15524130e85bc5eadea5f46f686f4766201cacf1c0699a621bea8128b	4096	5a08c1d15524130e85bc5eadea5f46f686f4766201cacf1c0699a621bea8128b	6eb9e08d2aefce9c5e9075b3b36b28f1fb1b9a96a3c7579b3df2bfe8b7c3020d	6eb9e08d2aefce9c5e9075b3b36b28f1fb1b9a96a3c7579b3df2bfe8b7c3020d	match	ok	4281	4124	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	16384	34	234	234	1	f98ebed73e6e45d08ebed73e6eb5d090	true	true	ok	16384	88d019d4d22a86c40fdea9b2488b739b9878e15350df7b2c47be3a03d1eea8db	16384	88d019d4d22a86c40fdea9b2488b739b9878e15350df7b2c47be3a03d1eea8db	4f76ae79ae10b7e0560528b3dacab70ae5adaabe6cd2110ba495635629df60e6	4f76ae79ae10b7e0560528b3dacab70ae5adaabe6cd2110ba495635629df60e6	match	ok	16569	16412	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	65536	34	235	235	1	64a59ff39e0146d7a59ff39e0116d7b3	true	true	ok	65536	8ec8c863b2578784b3fc488f560037299179a01f25d8f611c3ed97671a055e83	65536	8ec8c863b2578784b3fc488f560037299179a01f25d8f611c3ed97671a055e83	692c1b12822f4c3bae64d6e458dbfbf2ae1368831061c607392a87bd8a3035e7	692c1b12822f4c3bae64d6e458dbfbf2ae1368831061c607392a87bd8a3035e7	match	ok	65721	65564	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	262144	34	236	236	1	450878f6aff748488878f6aff7284828	true	true	ok	262144	ca8f70315cf0740a924eae1b531711c9df9ca3d127e4db9471df261015b3facb	262144	ca8f70315cf0740a924eae1b531711c9df9ca3d127e4db9471df261015b3facb	8668732693384dfb8225e49260cba7687f4eda88abf22a6000554def7a80fb57	8668732693384dfb8225e49260cba7687f4eda88abf22a6000554def7a80fb57	match	ok	262329	262172	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	1048576	34	237	237	1	4ef50d1380b54a74b50d1380b54a741a	true	true	ok	1048576	9c5cf60a38878d9f81cc281e3cdb909dd5dbd7ea7a137ea589a1533176ec8ee4	1048576	9c5cf60a38878d9f81cc281e3cdb909dd5dbd7ea7a137ea589a1533176ec8ee4	4a07399b2eda4012bdafc2b9ace1d457f262fb117c1c99915d0f0adc066e4d6a	4a07399b2eda4012bdafc2b9ace1d457f262fb117c1c99915d0f0adc066e4d6a	match	ok	1048761	1048604	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	4194304	34	238	238	1	ba0ce9c684f541be8ce9c684f551be94	true	true	ok	4194304	87492d71e0e5ffa3a31731b0509a460c1341d04f0a07270608a4cef3e7af3047	4194304	87492d71e0e5ffa3a31731b0509a460c1341d04f0a07270608a4cef3e7af3047	8ffa556412e0e034fcbde7c676c1f45214f52fe04256da353248f6b796e38a71	8ffa556412e0e034fcbde7c676c1f45214f52fe04256da353248f6b796e38a71	match	ok	4194489	4194332	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	1024	35	239	239	1	2d1716691378497c9716691378497c8f	true	true	ok	1024	5a34809ee11c086e125d8814803c15b09ed35ac681fa1fc0212e403a19515301	1024	5a34809ee11c086e125d8814803c15b09ed35ac681fa1fc0212e403a19515301	765b34cb0c2c14316bd1a41d7cb186c0383eadca600ffde7902444821f37510f	765b34cb0c2c14316bd1a41d7cb186c0383eadca600ffde7902444821f37510f	match	ok	1209	1052	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	4096	35	240	240	1	5e8f1530b47948028f1530b479f80256	true	true	ok	4096	5a08c1d15524130e85bc5eadea5f46f686f4766201cacf1c0699a621bea8128b	4096	5a08c1d15524130e85bc5eadea5f46f686f4766201cacf1c0699a621bea8128b	e7b7df69be882e81142b0d21b33ee8bbcca6ddfc0a9bcaca505c918dc18cdcdf	e7b7df69be882e81142b0d21b33ee8bbcca6ddfc0a9bcaca505c918dc18cdcdf	match	ok	4281	4124	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	16384	35	241	241	1	11e2cbe4c5354bcaa2cbe4c5352bcac8	true	true	ok	16384	88d019d4d22a86c40fdea9b2488b739b9878e15350df7b2c47be3a03d1eea8db	16384	88d019d4d22a86c40fdea9b2488b739b9878e15350df7b2c47be3a03d1eea8db	59c7d87f44e99c89748a4104f66da2043248d440cf746688c88dabd3adf077fd	59c7d87f44e99c89748a4104f66da2043248d440cf746688c88dabd3adf077fd	match	ok	16569	16412	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	65536	35	242	242	1	fd437207165c4a13837207165cca13c9	true	true	ok	65536	8ec8c863b2578784b3fc488f560037299179a01f25d8f611c3ed97671a055e83	65536	8ec8c863b2578784b3fc488f560037299179a01f25d8f611c3ed97671a055e83	e6dcc4e14a622267d6e856c2d8ac5accd475d5efc0bbe08508b5605dc24656b9	e6dcc4e14a622267d6e856c2d8ac5accd475d5efc0bbe08508b5605dc24656b9	match	ok	65721	65564	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	262144	35	243	243	1	2130326ff7c945dab0326ff7c915da1f	true	true	ok	262144	ca8f70315cf0740a924eae1b531711c9df9ca3d127e4db9471df261015b3facb	262144	ca8f70315cf0740a924eae1b531711c9df9ca3d127e4db9471df261015b3facb	a8130fc3a6c5a86a13418e2475d1526fc360fb0df9d68579da28de8524f1f1d4	a8130fc3a6c5a86a13418e2475d1526fc360fb0df9d68579da28de8524f1f1d4	match	ok	262329	262172	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	1048576	35	244	244	1	63e4b4d8aa7849b1a4b4d8aa7879b1f0	true	true	ok	1048576	9c5cf60a38878d9f81cc281e3cdb909dd5dbd7ea7a137ea589a1533176ec8ee4	1048576	9c5cf60a38878d9f81cc281e3cdb909dd5dbd7ea7a137ea589a1533176ec8ee4	7337657fc4e7249ca99a9ec393f30ddcc91fee2126eecc55b9b75bd75be13c20	7337657fc4e7249ca99a9ec393f30ddcc91fee2126eecc55b9b75bd75be13c20	match	ok	1048761	1048604	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	4194304	35	245	245	1	d88d1d5e2128488c8d1d5e2128a88c20	true	true	ok	4194304	87492d71e0e5ffa3a31731b0509a460c1341d04f0a07270608a4cef3e7af3047	4194304	87492d71e0e5ffa3a31731b0509a460c1341d04f0a07270608a4cef3e7af3047	b085d6e7e5ac898c542ee8d0f263fa47648192288f9dac2673d96acda93eb8c6	b085d6e7e5ac898c542ee8d0f263fa47648192288f9dac2673d96acda93eb8c6	match	ok	4194489	4194332	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	1024	36	246	246	1	8c8a0ac3dcc14e938a0ac3dcc10e9347	true	true	ok	1024	5a34809ee11c086e125d8814803c15b09ed35ac681fa1fc0212e403a19515301	1024	5a34809ee11c086e125d8814803c15b09ed35ac681fa1fc0212e403a19515301	40e1128123e27f5f704016da18c5f15d3739acd89b8a507357e6cabab8981014	40e1128123e27f5f704016da18c5f15d3739acd89b8a507357e6cabab8981014	match	ok	1209	1052	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	4096	36	247	247	1	532ee80e83284493aee80e8328d493e9	true	true	ok	4096	5a08c1d15524130e85bc5eadea5f46f686f4766201cacf1c0699a621bea8128b	4096	5a08c1d15524130e85bc5eadea5f46f686f4766201cacf1c0699a621bea8128b	a107d91537539e4db7d21ff5df2fb14975373652290044e3ffc295962b98a4fc	a107d91537539e4db7d21ff5df2fb14975373652290044e3ffc295962b98a4fc	match	ok	4281	4124	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	16384	36	248	248	1	30057b2b741b4c6f857b2b741bbc6f4c	true	true	ok	16384	88d019d4d22a86c40fdea9b2488b739b9878e15350df7b2c47be3a03d1eea8db	16384	88d019d4d22a86c40fdea9b2488b739b9878e15350df7b2c47be3a03d1eea8db	4b7b8ca04d4dfe007f2f0056b03a33d987004188b749855c626f3b48813094c4	4b7b8ca04d4dfe007f2f0056b03a33d987004188b749855c626f3b48813094c4	match	ok	16569	16412	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	65536	36	249	249	1	1a1137795dd94d7e9137795dd95d7edd	true	true	ok	65536	8ec8c863b2578784b3fc488f560037299179a01f25d8f611c3ed97671a055e83	65536	8ec8c863b2578784b3fc488f560037299179a01f25d8f611c3ed97671a055e83	5e0a71fc7f448690245b73fa24f681b0604d5c7864e5358ca6c945766bb54f03	5e0a71fc7f448690245b73fa24f681b0604d5c7864e5358ca6c945766bb54f03	match	ok	65721	65564	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	262144	36	250	250	1	0ae97ac032f94061a97ac032f9f061b2	true	true	ok	262144	ca8f70315cf0740a924eae1b531711c9df9ca3d127e4db9471df261015b3facb	262144	ca8f70315cf0740a924eae1b531711c9df9ca3d127e4db9471df261015b3facb	4a28f42b941cf753bf094ed2b7faca71cb09e8436729c33b06f2c54f25f4f1b2	4a28f42b941cf753bf094ed2b7faca71cb09e8436729c33b06f2c54f25f4f1b2	match	ok	262329	262172	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	1048576	36	251	251	1	37d92908817045d19929088170b5d19e	true	true	ok	1048576	9c5cf60a38878d9f81cc281e3cdb909dd5dbd7ea7a137ea589a1533176ec8ee4	1048576	9c5cf60a38878d9f81cc281e3cdb909dd5dbd7ea7a137ea589a1533176ec8ee4	547e5e40a772d26111f6009b2ea9ba7954b725fdb2b1a524aaf203b938d5f6f0	547e5e40a772d26111f6009b2ea9ba7954b725fdb2b1a524aaf203b938d5f6f0	match	ok	1048761	1048604	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	4194304	36	252	252	1	cdee83518cff4946ae83518cffc946b0	true	true	ok	4194304	87492d71e0e5ffa3a31731b0509a460c1341d04f0a07270608a4cef3e7af3047	4194304	87492d71e0e5ffa3a31731b0509a460c1341d04f0a07270608a4cef3e7af3047	2630a04efc042832f331756a5726a00cf46150059fc74102eac9706b3eff5d12	2630a04efc042832f331756a5726a00cf46150059fc74102eac9706b3eff5d12	match	ok	4194489	4194332	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	1024	37	253	253	1	7417240766ca4ba897240766ca3ba80e	true	true	ok	1024	5a34809ee11c086e125d8814803c15b09ed35ac681fa1fc0212e403a19515301	1024	5a34809ee11c086e125d8814803c15b09ed35ac681fa1fc0212e403a19515301	4ca0fb2ae259bb33679f285848b424e8c1b3063a80c529a5c4a94c25670abe69	4ca0fb2ae259bb33679f285848b424e8c1b3063a80c529a5c4a94c25670abe69	match	ok	1209	1052	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	4096	37	254	254	1	61256223f74949fea56223f74929fe44	true	true	ok	4096	5a08c1d15524130e85bc5eadea5f46f686f4766201cacf1c0699a621bea8128b	4096	5a08c1d15524130e85bc5eadea5f46f686f4766201cacf1c0699a621bea8128b	0d5734238c6b97dda171619cdc0b3eb37dba59f4ed37a91dc1c896f586e4f7c1	0d5734238c6b97dda171619cdc0b3eb37dba59f4ed37a91dc1c896f586e4f7c1	match	ok	4281	4124	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	16384	37	255	255	1	36d72aa1aeb34794972aa1aeb3b794cc	true	true	ok	16384	88d019d4d22a86c40fdea9b2488b739b9878e15350df7b2c47be3a03d1eea8db	16384	88d019d4d22a86c40fdea9b2488b739b9878e15350df7b2c47be3a03d1eea8db	6a1ce821f12a49ffba389214f9d5f999454743920995e7a6e048ee28e0938375	6a1ce821f12a49ffba389214f9d5f999454743920995e7a6e048ee28e0938375	match	ok	16569	16412	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	65536	37	256	256	1	aaef695ea46a4ef7af695ea46aaef768	true	true	ok	65536	8ec8c863b2578784b3fc488f560037299179a01f25d8f611c3ed97671a055e83	65536	8ec8c863b2578784b3fc488f560037299179a01f25d8f611c3ed97671a055e83	94ed8521bacc086e3e2bcacb9f84a7b44ab68c380d4e2281c61f7fb21ea7500d	94ed8521bacc086e3e2bcacb9f84a7b44ab68c380d4e2281c61f7fb21ea7500d	match	ok	65721	65564	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	262144	37	257	257	1	a1a319d358984285a319d35898d28565	true	true	ok	262144	ca8f70315cf0740a924eae1b531711c9df9ca3d127e4db9471df261015b3facb	262144	ca8f70315cf0740a924eae1b531711c9df9ca3d127e4db9471df261015b3facb	f13649e5eaa4f0132f2fea82b1b6a7bd0dad34167a892fc768628211d608fe39	f13649e5eaa4f0132f2fea82b1b6a7bd0dad34167a892fc768628211d608fe39	match	ok	262329	262172	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
